178.215.238.68 - - [19/Oct/2024:00:03:17 +0000] "GET /login.rsp HTTP/1.1" 404 453 "-" "Hello World"
167.99.55.110 - - [19/Oct/2024:00:13:56 +0000] "POST /wp-cron.php?doing_wp_cron=1729469636.1745829582214355468750 HTTP/1.1" 200 259 "-" "WordPress/6.6.1; http://blog.thx.bz"
143.110.222.166 - - [19/Oct/2024:00:13:55 +0000] "GET / HTTP/1.1" 200 15340 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1"
162.158.154.86 - - [19/Oct/2024:01:03:12 +0000] "GET /wp-includes/certificates/plugins.php HTTP/1.1" 404 490 "-" "-"
172.70.115.200 - - [19/Oct/2024:01:03:12 +0000] "GET /wp-admin/user/plugins.php HTTP/1.1" 404 490 "-" "-"
172.70.230.7 - - [19/Oct/2024:01:03:12 +0000] "GET /.well-known/acme-challenge/plugins.php HTTP/1.1" 404 490 "-" "-"
172.70.230.7 - - [19/Oct/2024:01:03:12 +0000] "GET /.well-known/acme-challenge/plugins.php HTTP/1.1" 404 490 "-" "-"
162.158.158.139 - - [19/Oct/2024:01:03:12 +0000] "GET /wp-includes/customize/plugins.php HTTP/1.1" 404 490 "-" "-"
172.70.115.200 - - [19/Oct/2024:01:03:12 +0000] "GET /wp-includes/SimplePie/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.154.86 - - [19/Oct/2024:01:03:12 +0000] "GET /wp-admin/css/colors/blue/plugins.php HTTP/1.1" 404 489 "-" "-"
172.70.110.31 - - [19/Oct/2024:01:03:12 +0000] "GET /wp-content/themes/plugins.php HTTP/1.1" 404 490 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:12 +0000] "GET /wp-includes/ID3/plugins.php HTTP/1.1" 404 490 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:13 +0000] "GET /wp-admin/css/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [19/Oct/2024:01:03:13 +0000] "GET /wp-admin/includes/plugins.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [19/Oct/2024:01:03:13 +0000] "GET /wp-admin/network/plugins.php HTTP/1.1" 302 457 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:13 +0000] "GET /wp-admin/images/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.154.86 - - [19/Oct/2024:01:03:13 +0000] "GET /wp-admin/maint/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:13 +0000] "GET /wp-content/upgrade/plugins.php HTTP/1.1" 404 489 "-" "-"
172.70.110.31 - - [19/Oct/2024:01:03:13 +0000] "GET /images/plugins.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [19/Oct/2024:01:03:14 +0000] "GET /css/plugins.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [19/Oct/2024:01:03:14 +0000] "GET /wp-includes/fonts/plugins.php HTTP/1.1" 404 489 "-" "-"
172.70.230.7 - - [19/Oct/2024:01:03:14 +0000] "GET /wp-includes/pomo/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:14 +0000] "GET /.tmb/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.154.86 - - [19/Oct/2024:01:03:14 +0000] "GET /wp-includes/IXR/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:14 +0000] "GET /.well-known/pki-validation/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:14 +0000] "GET /cgi-bin/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.158.139 - - [19/Oct/2024:01:03:14 +0000] "GET /wp-includes/random_compat/plugins.php HTTP/1.1" 404 489 "-" "-"
172.70.115.200 - - [19/Oct/2024:01:03:14 +0000] "GET /wp-content/languages/plugins.php HTTP/1.1" 404 489 "-" "-"
162.158.154.86 - - [19/Oct/2024:01:03:14 +0000] "GET /index.php HTTP/1.1" 301 283 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:15 +0000] "GET / HTTP/1.1" 200 15399 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:15 +0000] "GET / HTTP/1.1" 200 15399 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:15 +0000] "GET / HTTP/1.1" 200 15399 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:15 +0000] "GET / HTTP/1.1" 200 15399 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:15 +0000] "GET / HTTP/1.1" 200 15399 "-" "-"
162.158.63.52 - - [19/Oct/2024:01:03:15 +0000] "GET / HTTP/1.1" 200 15399 "-" "-"
